country,university,policy,status,level,Group,Code,Question,quant_indicator,qual_answer,english_version,Answer3,Comment on coding,code_legible,uni_name,research,citations
IN,4,NA,Citations,Low,MoRRIIndicators,CitizenScience (SL3),citizen science activities,0,NA,NA,NA,NA,Citizen science,Acharya Nagarjuna University,9.2,15.7
IN,4,NA,Citations,Low,MoRRIIndicators,PublicEngagement (PE1),impact type 1) public engagement,0,NA,NA,NA,NA,Engagement with the public,Acharya Nagarjuna University,9.2,15.7
IN,4,NA,Citations,Low,MoRRIIndicators,PolicyMakers (PE2),impact type 2) interactions with policy makers,0,NA,NA,NA,NA,Engagement with policy makers,Acharya Nagarjuna University,9.2,15.7
IN,4,NA,Citations,Low,OtherIndicators,Industry,impact type 3) interactions with industry,0,NA,NA,NA,NA,Engagement with industry,Acharya Nagarjuna University,9.2,15.7
IN,4,NA,Citations,Low,MoRRIIndicators,OpenAccess (OA1),open access publishing,0,NA,NA,NA,NA,Open access,Acharya Nagarjuna University,9.2,15.7
IN,4,NA,Citations,Low,MoRRIIndicators,Data (OA2),data publication and/or sharing,0,NA,NA,NA,NA,Data,Acharya Nagarjuna University,9.2,15.7
IN,4,NA,Citations,Low,OtherIndicators,Software,contributions to scientific software,0,NA,NA,NA,NA,Software,Acharya Nagarjuna University,9.2,15.7
IN,4,NA,Citations,Low,Bibliometrics,JournalMetrics,"journal based metrics, e.g. impact factor, journal ranking quartiles",1,"Publications : Journals (reputed national/international with impact factor, Books, etc.)","Publications : Journals (reputed national/international with impact factor, Books, etc.)",NA,NA,Journal metrics,Acharya Nagarjuna University,9.2,15.7
IN,4,NA,Citations,Low,Bibliometrics,Citations,"citations (person-based metrics: h-index, number of citations etc)",0,NA,NA,NA,NA,Citations,Acharya Nagarjuna University,9.2,15.7
IN,4,NA,Citations,Low,Bibliometrics,NumPublications,number of publications and/or publication list (quantity),0,NA,NA,NA,NA,Number of publications,Acharya Nagarjuna University,9.2,15.7
IN,4,NA,Citations,Low,Bibliometrics,PublicationQuality,"an attemp to review quality instead of quantity of publications, i.e. a request for key publications, writing samples, etc.",0,NA,NA,NA,NA,Publication quality,Acharya Nagarjuna University,9.2,15.7
IN,4,NA,Citations,Low,ServicesToScientificCommunity,PeerReview,peer review and editor activities,0,NA,NA,NA,NA,Review & editorial activities,Acharya Nagarjuna University,9.2,15.7
IN,4,NA,Citations,Low,ServicesToScientificCommunity,Service to profession,"conference organisation, participation in PhD committees or other community services",0,NA,NA,NA,NA,Service to profession,Acharya Nagarjuna University,9.2,15.7
IN,4,NA,Citations,Low,Patents,Patents,patenting discoveries/inventions,1,Patent/Technology transfer/ Product/Process,Patent/Technology transfer/ Product/Process,NA,NA,Patents,Acharya Nagarjuna University,9.2,15.7
IN,5,NA,Citations,High,Metadata,PolicyDate,When did the policy come into effect?,0,NA,NA,NA,NA,NA,Panjab University,14.4,56.6
IN,5,NA,Citations,High,Metadata,PositionEvaluated,"Which position level is evaluated in the policy, e.g. tenure track, professor, lecturer, senior lecturer, various (different positions at once),...",researcher,NA,NA,NA,NA,NA,Panjab University,14.4,56.6
IN,5,NA,Citations,High,Metadata,PolicyType,"Describe the type of policy in one sentence (specify if it's for evaluation, promotion, applies to both hiring and promotion simultaneously etc).",research policy,NA,NA,NA,NA,NA,Panjab University,14.4,56.6
IN,5,NA,Citations,High,MoRRIIndicators,GenderEquality (GE1),gender equality (or equivalent process),0,NA,NA,NA,NA,Gender equality,Panjab University,14.4,56.6
IN,5,NA,Citations,High,MoRRIIndicators,GenderReviewers,gender of reviewers considered,0,NA,NA,NA,NA,Gender of reviewers,Panjab University,14.4,56.6
IN,5,NA,Citations,High,Other,GenderBalanceReviewers (GE9),gender balance for reviewers/committees,0,NA,NA,NA,NA,Gender balance of reviewers,Panjab University,14.4,56.6
IN,5,NA,Citations,High,MoRRIIndicators,CitizenScience (SL3),citizen science activities,0,NA,NA,NA,NA,Citizen science,Panjab University,14.4,56.6
IN,5,NA,Citations,High,MoRRIIndicators,PublicEngagement (PE1),impact type 1) public engagement,0,NA,NA,NA,NA,Engagement with the public,Panjab University,14.4,56.6
IN,5,NA,Citations,High,MoRRIIndicators,PolicyMakers (PE2),impact type 2) interactions with policy makers,0,NA,NA,NA,NA,Engagement with policy makers,Panjab University,14.4,56.6
IN,5,NA,Citations,High,OtherIndicators,Industry,impact type 3) interactions with industry,0,NA,NA,NA,NA,Engagement with industry,Panjab University,14.4,56.6
IN,5,NA,Citations,High,MoRRIIndicators,OpenAccess (OA1),open access publishing,0,NA,NA,NA,NA,Open access,Panjab University,14.4,56.6
IN,5,NA,Citations,High,MoRRIIndicators,Data (OA2),data publication and/or sharing,0,NA,NA,NA,NA,Data,Panjab University,14.4,56.6
IN,5,NA,Citations,High,OtherIndicators,Software,contributions to scientific software,0,NA,NA,NA,NA,Software,Panjab University,14.4,56.6
IN,5,NA,Citations,High,Bibliometrics,JournalMetrics,"journal based metrics, e.g. impact factor, journal ranking quartiles",0,NA,NA,NA,NA,Journal metrics,Panjab University,14.4,56.6
IN,5,NA,Citations,High,Bibliometrics,Citations,"citations (person-based metrics: h-index, number of citations etc)",0,NA,NA,NA,NA,Citations,Panjab University,14.4,56.6
IN,5,NA,Citations,High,Bibliometrics,NumPublications,number of publications and/or publication list (quantity),0,NA,NA,NA,NA,Number of publications,Panjab University,14.4,56.6
IN,5,NA,Citations,High,Bibliometrics,PublicationQuality,"an attemp to review quality instead of quantity of publications, i.e. a request for key publications, writing samples, etc.",0,NA,NA,NA,NA,Publication quality,Panjab University,14.4,56.6
IN,5,NA,Citations,High,ServicesToScientificCommunity,PeerReview,peer review and editor activities,0,NA,NA,NA,NA,Review & editorial activities,Panjab University,14.4,56.6
IN,5,NA,Citations,High,ServicesToScientificCommunity,Service to profession,"conference organisation, participation in PhD committees or other community services",0,NA,NA,NA,NA,Service to profession,Panjab University,14.4,56.6
IN,5,NA,Citations,High,Patents,Patents,patenting discoveries/inventions,0,NA,NA,NA,NA,Patents,Panjab University,14.4,56.6
IN,6,NA,Citations,Low,Metadata,PolicyDate,When did the policy come into effect?,20190331,NA,NA,NA,NA,NA,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,Metadata,PositionEvaluated,"Which position level is evaluated in the policy, e.g. tenure track, professor, lecturer, senior lecturer, various (different positions at once),...",academic,NA,NA,NA,NA,NA,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,Metadata,PolicyType,"Describe the type of policy in one sentence (specify if it's for evaluation, promotion, applies to both hiring and promotion simultaneously etc).",rules and regulations,NA,NA,NA,NA,NA,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,MoRRIIndicators,GenderEquality (GE1),gender equality (or equivalent process),0,NA,NA,NA,NA,Gender equality,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,MoRRIIndicators,GenderReviewers,gender of reviewers considered,0,NA,NA,NA,NA,Gender of reviewers,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,Other,GenderBalanceReviewers (GE9),gender balance for reviewers/committees,0,NA,NA,NA,NA,Gender balance of reviewers,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,MoRRIIndicators,CitizenScience (SL3),citizen science activities,0,NA,NA,NA,NA,Citizen science,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,MoRRIIndicators,PublicEngagement (PE1),impact type 1) public engagement,0,NA,NA,NA,NA,Engagement with the public,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,MoRRIIndicators,PolicyMakers (PE2),impact type 2) interactions with policy makers,0,NA,NA,NA,NA,Engagement with policy makers,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,OtherIndicators,Industry,impact type 3) interactions with industry,0,NA,NA,NA,NA,Engagement with industry,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,MoRRIIndicators,OpenAccess (OA1),open access publishing,0,NA,NA,NA,NA,Open access,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,MoRRIIndicators,Data (OA2),data publication and/or sharing,0,NA,NA,NA,NA,Data,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,OtherIndicators,Software,contributions to scientific software,0,NA,NA,NA,NA,Software,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,Bibliometrics,JournalMetrics,"journal based metrics, e.g. impact factor, journal ranking quartiles",1,"Quality: Standard assessment parameters shall be used to determine the quality work e.g., publication in national & International Journals/patent(s) awarded, citation, impact factor.","Quality: Standard assessment parameters shall be used to determine the quality work e.g., publication in national & International Journals/patent(s) awarded, citation, impact factor.",NA,NA,Journal metrics,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,Bibliometrics,Citations,"citations (person-based metrics: h-index, number of citations etc)",0,NA,NA,NA,NA,Citations,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,Bibliometrics,NumPublications,number of publications and/or publication list (quantity),0,NA,NA,NA,NA,Number of publications,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,Bibliometrics,PublicationQuality,"an attemp to review quality instead of quantity of publications, i.e. a request for key publications, writing samples, etc.",1,"Quality: Standard assessment parameters shall be used to determine the quality work e.g., publication in national & International Journals/patent(s) awarded, citation, impact factor.","Quality: Standard assessment parameters shall be used to determine the quality work e.g., publication in national & International Journals/patent(s) awarded, citation, impact factor.",NA,NA,Publication quality,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,ServicesToScientificCommunity,PeerReview,peer review and editor activities,0,NA,NA,NA,NA,Review & editorial activities,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,ServicesToScientificCommunity,Service to profession,"conference organisation, participation in PhD committees or other community services",0,NA,NA,NA,NA,Service to profession,Jawaharlal Nehru University,17.3,26.6
IN,6,NA,Citations,Low,Patents,Patents,patenting discoveries/inventions,1,"Quality: Standard assessment parameters shall be used to determine the quality work e.g., publication in national & International Journals/patent(s) awarded, citation, impact factor.","Quality: Standard assessment parameters shall be used to determine the quality work e.g., publication in national & International Journals/patent(s) awarded, citation, impact factor.",NA,NA,Patents,Jawaharlal Nehru University,17.3,26.6
IN,7,NA,Research,High,Metadata,PolicyDate,When did the policy come into effect?,0,NA,NA,NA,NA,NA,University of Delhi,17.8,42.8
IN,7,NA,Research,High,Metadata,PositionEvaluated,"Which position level is evaluated in the policy, e.g. tenure track, professor, lecturer, senior lecturer, various (different positions at once),...",promotion,NA,NA,NA,NA,NA,University of Delhi,17.8,42.8
IN,7,NA,Research,High,Metadata,PolicyType,"Describe the type of policy in one sentence (specify if it's for evaluation, promotion, applies to both hiring and promotion simultaneously etc).",Lecturer,Reader,Reader,Professor,NA,NA,University of Delhi,17.8,42.8
IN,7,NA,Research,High,MoRRIIndicators,GenderEquality (GE1),gender equality (or equivalent process),0,NA,NA,NA,NA,Gender equality,University of Delhi,17.8,42.8
IN,7,NA,Research,High,MoRRIIndicators,GenderReviewers,gender of reviewers considered,0,NA,NA,NA,NA,Gender of reviewers,University of Delhi,17.8,42.8
IN,7,NA,Research,High,Other,GenderBalanceReviewers (GE9),gender balance for reviewers/committees,0,NA,NA,NA,NA,Gender balance of reviewers,University of Delhi,17.8,42.8
IN,7,NA,Research,High,MoRRIIndicators,CitizenScience (SL3),citizen science activities,0,NA,NA,NA,NA,Citizen science,University of Delhi,17.8,42.8
IN,7,NA,Research,High,MoRRIIndicators,PublicEngagement (PE1),impact type 1) public engagement,0,NA,NA,NA,NA,Engagement with the public,University of Delhi,17.8,42.8
IN,7,NA,Research,High,MoRRIIndicators,PolicyMakers (PE2),impact type 2) interactions with policy makers,0,NA,NA,NA,NA,Engagement with policy makers,University of Delhi,17.8,42.8
IN,7,NA,Research,High,OtherIndicators,Industry,impact type 3) interactions with industry,0,NA,NA,NA,NA,Engagement with industry,University of Delhi,17.8,42.8
IN,7,NA,Research,High,MoRRIIndicators,OpenAccess (OA1),open access publishing,0,NA,NA,NA,NA,Open access,University of Delhi,17.8,42.8
IN,7,NA,Research,High,MoRRIIndicators,Data (OA2),data publication and/or sharing,0,NA,NA,NA,NA,Data,University of Delhi,17.8,42.8
